NomeGrafo,Vertice,CentralidadeIntermediacao
DI-NEARP-n422-Q16k,123,59440
DI-NEARP-n422-Q16k,124,45906
DI-NEARP-n422-Q16k,125,56326
DI-NEARP-n422-Q16k,126,61154
DI-NEARP-n422-Q16k,127,0
DI-NEARP-n422-Q16k,128,25588
DI-NEARP-n422-Q16k,129,0
DI-NEARP-n422-Q16k,130,40708
DI-NEARP-n422-Q16k,131,28362
DI-NEARP-n422-Q16k,132,37552
DI-NEARP-n422-Q16k,133,0
DI-NEARP-n422-Q16k,134,2744
DI-NEARP-n422-Q16k,135,0
DI-NEARP-n422-Q16k,136,0
DI-NEARP-n422-Q16k,137,74254
DI-NEARP-n422-Q16k,138,1416
DI-NEARP-n422-Q16k,139,616
DI-NEARP-n422-Q16k,140,4228
DI-NEARP-n422-Q16k,141,4236
DI-NEARP-n422-Q16k,142,2828
DI-NEARP-n422-Q16k,143,44206
DI-NEARP-n422-Q16k,144,0
DI-NEARP-n422-Q16k,145,64782
DI-NEARP-n422-Q16k,146,123486
DI-NEARP-n422-Q16k,147,1416
DI-NEARP-n422-Q16k,148,239880
DI-NEARP-n422-Q16k,149,7052
DI-NEARP-n422-Q16k,150,7048
DI-NEARP-n422-Q16k,151,4
DI-NEARP-n422-Q16k,152,1738
DI-NEARP-n422-Q16k,153,50658
DI-NEARP-n422-Q16k,154,2830
DI-NEARP-n422-Q16k,155,45848
DI-NEARP-n422-Q16k,156,8190
DI-NEARP-n422-Q16k,157,44668
DI-NEARP-n422-Q16k,158,1416
DI-NEARP-n422-Q16k,159,1416
DI-NEARP-n422-Q16k,160,2828
DI-NEARP-n422-Q16k,161,81804
DI-NEARP-n422-Q16k,162,83052
DI-NEARP-n422-Q16k,163,77136
DI-NEARP-n422-Q16k,164,5646
DI-NEARP-n422-Q16k,165,53256
DI-NEARP-n422-Q16k,166,67940
DI-NEARP-n422-Q16k,167,0
DI-NEARP-n422-Q16k,168,248788
DI-NEARP-n422-Q16k,169,2826
DI-NEARP-n422-Q16k,170,59026
DI-NEARP-n422-Q16k,171,9178
DI-NEARP-n422-Q16k,172,0
DI-NEARP-n422-Q16k,173,12484
DI-NEARP-n422-Q16k,174,30044
DI-NEARP-n422-Q16k,175,4224
DI-NEARP-n422-Q16k,176,14004
DI-NEARP-n422-Q16k,177,0
DI-NEARP-n422-Q16k,178,121492
DI-NEARP-n422-Q16k,179,45962
DI-NEARP-n422-Q16k,180,18376
DI-NEARP-n422-Q16k,181,0
DI-NEARP-n422-Q16k,182,0
DI-NEARP-n422-Q16k,183,0
DI-NEARP-n422-Q16k,184,39392
DI-NEARP-n422-Q16k,185,5078
DI-NEARP-n422-Q16k,186,29986
DI-NEARP-n422-Q16k,187,1416
DI-NEARP-n422-Q16k,188,1416
DI-NEARP-n422-Q16k,189,2830
DI-NEARP-n422-Q16k,190,0
DI-NEARP-n422-Q16k,191,0
DI-NEARP-n422-Q16k,192,0
DI-NEARP-n422-Q16k,193,0
DI-NEARP-n422-Q16k,194,6790
DI-NEARP-n422-Q16k,195,4348
DI-NEARP-n422-Q16k,196,239502
DI-NEARP-n422-Q16k,197,0
DI-NEARP-n422-Q16k,198,0
DI-NEARP-n422-Q16k,199,0
DI-NEARP-n422-Q16k,200,0
DI-NEARP-n422-Q16k,201,4212
DI-NEARP-n422-Q16k,202,0
DI-NEARP-n422-Q16k,203,31966
DI-NEARP-n422-Q16k,204,5810
DI-NEARP-n422-Q16k,205,237690
DI-NEARP-n422-Q16k,206,1416
DI-NEARP-n422-Q16k,207,0
DI-NEARP-n422-Q16k,208,4966
DI-NEARP-n422-Q16k,209,1846
DI-NEARP-n422-Q16k,210,1416
DI-NEARP-n422-Q16k,211,2830
DI-NEARP-n422-Q16k,212,4042
DI-NEARP-n422-Q16k,213,7784
DI-NEARP-n422-Q16k,214,5486
DI-NEARP-n422-Q16k,215,1050
DI-NEARP-n422-Q16k,216,5604
DI-NEARP-n422-Q16k,217,0
DI-NEARP-n422-Q16k,218,1712
DI-NEARP-n422-Q16k,219,0
DI-NEARP-n422-Q16k,220,0
DI-NEARP-n422-Q16k,221,0
DI-NEARP-n422-Q16k,222,0
DI-NEARP-n422-Q16k,223,0
DI-NEARP-n422-Q16k,224,1416
DI-NEARP-n422-Q16k,225,7016
DI-NEARP-n422-Q16k,226,5626
DI-NEARP-n422-Q16k,227,2
DI-NEARP-n422-Q16k,228,1406
DI-NEARP-n422-Q16k,229,0
DI-NEARP-n422-Q16k,230,9000
DI-NEARP-n422-Q16k,231,2830
DI-NEARP-n422-Q16k,232,0
DI-NEARP-n422-Q16k,233,23346
DI-NEARP-n422-Q16k,234,14608
DI-NEARP-n422-Q16k,235,0
DI-NEARP-n422-Q16k,236,0
DI-NEARP-n422-Q16k,237,0
DI-NEARP-n422-Q16k,238,188496
DI-NEARP-n422-Q16k,239,1444
DI-NEARP-n422-Q16k,240,12870
DI-NEARP-n422-Q16k,241,1430
DI-NEARP-n422-Q16k,242,738
DI-NEARP-n422-Q16k,243,2236
DI-NEARP-n422-Q16k,244,96
DI-NEARP-n422-Q16k,245,5734
DI-NEARP-n422-Q16k,246,514
DI-NEARP-n422-Q16k,247,8078
DI-NEARP-n422-Q16k,248,3618
DI-NEARP-n422-Q16k,249,2728
DI-NEARP-n422-Q16k,250,0
DI-NEARP-n422-Q16k,251,17968
DI-NEARP-n422-Q16k,252,1416
DI-NEARP-n422-Q16k,253,2304
DI-NEARP-n422-Q16k,254,0
DI-NEARP-n422-Q16k,255,48
DI-NEARP-n422-Q16k,256,640
DI-NEARP-n422-Q16k,257,1416
DI-NEARP-n422-Q16k,258,7040
DI-NEARP-n422-Q16k,259,1668
DI-NEARP-n422-Q16k,260,0
DI-NEARP-n422-Q16k,261,30472
DI-NEARP-n422-Q16k,262,4240
DI-NEARP-n422-Q16k,263,0
DI-NEARP-n422-Q16k,264,1416
DI-NEARP-n422-Q16k,265,19270
DI-NEARP-n422-Q16k,266,35226
DI-NEARP-n422-Q16k,267,30052
DI-NEARP-n422-Q16k,268,28974
DI-NEARP-n422-Q16k,269,33118
DI-NEARP-n422-Q16k,270,464
DI-NEARP-n422-Q16k,271,24456
DI-NEARP-n422-Q16k,272,21990
DI-NEARP-n422-Q16k,273,39842
DI-NEARP-n422-Q16k,274,32212
DI-NEARP-n422-Q16k,275,0
DI-NEARP-n422-Q16k,276,8176
DI-NEARP-n422-Q16k,277,12
DI-NEARP-n422-Q16k,278,2830
DI-NEARP-n422-Q16k,279,2
DI-NEARP-n422-Q16k,280,156094
DI-NEARP-n422-Q16k,281,52008
DI-NEARP-n422-Q16k,282,5632
DI-NEARP-n422-Q16k,283,7034
DI-NEARP-n422-Q16k,284,1352
DI-NEARP-n422-Q16k,285,14680
DI-NEARP-n422-Q16k,286,1410
DI-NEARP-n422-Q16k,287,2830
DI-NEARP-n422-Q16k,288,0
DI-NEARP-n422-Q16k,289,43486
DI-NEARP-n422-Q16k,290,48318
DI-NEARP-n422-Q16k,291,4228
DI-NEARP-n422-Q16k,292,1416
DI-NEARP-n422-Q16k,293,154
DI-NEARP-n422-Q16k,294,65530
DI-NEARP-n422-Q16k,295,60608
DI-NEARP-n422-Q16k,296,1424
DI-NEARP-n422-Q16k,297,0
DI-NEARP-n422-Q16k,298,0
DI-NEARP-n422-Q16k,299,0
DI-NEARP-n422-Q16k,300,0
DI-NEARP-n422-Q16k,301,74396
DI-NEARP-n422-Q16k,302,65882
DI-NEARP-n422-Q16k,303,0
DI-NEARP-n422-Q16k,304,0
DI-NEARP-n422-Q16k,305,15910
DI-NEARP-n422-Q16k,306,3836
DI-NEARP-n422-Q16k,307,2828
DI-NEARP-n422-Q16k,308,4622
DI-NEARP-n422-Q16k,309,2828
DI-NEARP-n422-Q16k,310,0
DI-NEARP-n422-Q16k,311,169058
DI-NEARP-n422-Q16k,312,17434
DI-NEARP-n422-Q16k,313,120352
DI-NEARP-n422-Q16k,314,2502
DI-NEARP-n422-Q16k,315,119908
DI-NEARP-n422-Q16k,316,33888
DI-NEARP-n422-Q16k,317,12664
DI-NEARP-n422-Q16k,318,3646
DI-NEARP-n422-Q16k,319,0
DI-NEARP-n422-Q16k,320,26004
DI-NEARP-n422-Q16k,321,24676
DI-NEARP-n422-Q16k,322,0
DI-NEARP-n422-Q16k,323,4084
DI-NEARP-n422-Q16k,324,4240
DI-NEARP-n422-Q16k,325,1416
DI-NEARP-n422-Q16k,326,1416
DI-NEARP-n422-Q16k,327,109580
DI-NEARP-n422-Q16k,328,0
DI-NEARP-n422-Q16k,329,0
DI-NEARP-n422-Q16k,330,8
DI-NEARP-n422-Q16k,331,0
DI-NEARP-n422-Q16k,332,5886
DI-NEARP-n422-Q16k,333,5320
DI-NEARP-n422-Q16k,334,5670
DI-NEARP-n422-Q16k,335,1416
DI-NEARP-n422-Q16k,336,4240
DI-NEARP-n422-Q16k,337,0
DI-NEARP-n422-Q16k,338,31332
DI-NEARP-n422-Q16k,339,0
DI-NEARP-n422-Q16k,340,3408
DI-NEARP-n422-Q16k,341,0
DI-NEARP-n422-Q16k,342,2830
DI-NEARP-n422-Q16k,343,0
DI-NEARP-n422-Q16k,344,0
DI-NEARP-n422-Q16k,345,6502
DI-NEARP-n422-Q16k,346,7070
DI-NEARP-n422-Q16k,347,5640
DI-NEARP-n422-Q16k,348,4236
DI-NEARP-n422-Q16k,349,10812
DI-NEARP-n422-Q16k,350,0
DI-NEARP-n422-Q16k,351,4730
DI-NEARP-n422-Q16k,352,10420
DI-NEARP-n422-Q16k,353,1416
DI-NEARP-n422-Q16k,354,30856
DI-NEARP-n422-Q16k,355,9378
DI-NEARP-n422-Q16k,356,5760
DI-NEARP-n422-Q16k,357,30224
DI-NEARP-n422-Q16k,358,196440
DI-NEARP-n422-Q16k,359,11658
DI-NEARP-n422-Q16k,360,0
DI-NEARP-n422-Q16k,361,0
DI-NEARP-n422-Q16k,362,0
DI-NEARP-n422-Q16k,363,0
DI-NEARP-n422-Q16k,364,7246
DI-NEARP-n422-Q16k,365,14
DI-NEARP-n422-Q16k,366,1548
DI-NEARP-n422-Q16k,367,33934
DI-NEARP-n422-Q16k,368,2816
DI-NEARP-n422-Q16k,369,8
DI-NEARP-n422-Q16k,370,0
DI-NEARP-n422-Q16k,371,4852
DI-NEARP-n422-Q16k,372,6844
DI-NEARP-n422-Q16k,373,5508
DI-NEARP-n422-Q16k,374,4344
DI-NEARP-n422-Q16k,375,8302
DI-NEARP-n422-Q16k,376,0
DI-NEARP-n422-Q16k,377,7230
DI-NEARP-n422-Q16k,378,4494
DI-NEARP-n422-Q16k,379,1620
DI-NEARP-n422-Q16k,380,4162
DI-NEARP-n422-Q16k,381,2786
DI-NEARP-n422-Q16k,382,126
DI-NEARP-n422-Q16k,383,0
DI-NEARP-n422-Q16k,384,1416
DI-NEARP-n422-Q16k,385,15792
DI-NEARP-n422-Q16k,386,2568
DI-NEARP-n422-Q16k,387,9840
DI-NEARP-n422-Q16k,388,8554
DI-NEARP-n422-Q16k,389,7334
DI-NEARP-n422-Q16k,390,0
DI-NEARP-n422-Q16k,391,18212
DI-NEARP-n422-Q16k,392,36668
DI-NEARP-n422-Q16k,393,15560
DI-NEARP-n422-Q16k,394,1416
DI-NEARP-n422-Q16k,395,12044
DI-NEARP-n422-Q16k,396,188
DI-NEARP-n422-Q16k,397,39992
DI-NEARP-n422-Q16k,398,1416
DI-NEARP-n422-Q16k,399,0
DI-NEARP-n422-Q16k,400,3328
DI-NEARP-n422-Q16k,401,26714
DI-NEARP-n422-Q16k,402,52110
DI-NEARP-n422-Q16k,403,0
DI-NEARP-n422-Q16k,404,90
DI-NEARP-n422-Q16k,405,738
DI-NEARP-n422-Q16k,406,0
DI-NEARP-n422-Q16k,407,0
DI-NEARP-n422-Q16k,408,37532
DI-NEARP-n422-Q16k,409,678
DI-NEARP-n422-Q16k,410,58382
DI-NEARP-n422-Q16k,411,121502
DI-NEARP-n422-Q16k,412,71070
DI-NEARP-n422-Q16k,413,40082
DI-NEARP-n422-Q16k,414,40458
DI-NEARP-n422-Q16k,415,58780
DI-NEARP-n422-Q16k,416,56334
DI-NEARP-n422-Q16k,417,59808
DI-NEARP-n422-Q16k,418,2828
DI-NEARP-n422-Q16k,419,0
DI-NEARP-n422-Q16k,420,4664
DI-NEARP-n422-Q16k,421,52858
DI-NEARP-n422-Q16k,422,51698
DI-NEARP-n422-Q16k,423,121814
DI-NEARP-n422-Q16k,424,27740
DI-NEARP-n422-Q16k,425,0
DI-NEARP-n422-Q16k,426,0
DI-NEARP-n422-Q16k,427,48122
DI-NEARP-n422-Q16k,428,25396
DI-NEARP-n422-Q16k,429,55306
DI-NEARP-n422-Q16k,430,5646
DI-NEARP-n422-Q16k,431,0
DI-NEARP-n422-Q16k,432,12
DI-NEARP-n422-Q16k,433,2834
DI-NEARP-n422-Q16k,434,2178
DI-NEARP-n422-Q16k,435,0
DI-NEARP-n422-Q16k,436,1416
DI-NEARP-n422-Q16k,437,0
DI-NEARP-n422-Q16k,438,8446
DI-NEARP-n422-Q16k,439,0
DI-NEARP-n422-Q16k,440,0
DI-NEARP-n422-Q16k,441,1416
DI-NEARP-n422-Q16k,442,1416
DI-NEARP-n422-Q16k,443,1412
DI-NEARP-n422-Q16k,444,10330
DI-NEARP-n422-Q16k,445,12276
DI-NEARP-n422-Q16k,446,230110
DI-NEARP-n422-Q16k,447,227500
DI-NEARP-n422-Q16k,448,4930
DI-NEARP-n422-Q16k,449,5724
DI-NEARP-n422-Q16k,450,12
DI-NEARP-n422-Q16k,451,0
DI-NEARP-n422-Q16k,452,55646
DI-NEARP-n422-Q16k,453,244
DI-NEARP-n422-Q16k,454,50486
DI-NEARP-n422-Q16k,455,19952
DI-NEARP-n422-Q16k,456,0
DI-NEARP-n422-Q16k,457,19338
DI-NEARP-n422-Q16k,458,9848
DI-NEARP-n422-Q16k,459,29346
DI-NEARP-n422-Q16k,460,32894
DI-NEARP-n422-Q16k,461,9872
DI-NEARP-n422-Q16k,462,239924
DI-NEARP-n422-Q16k,463,247148
DI-NEARP-n422-Q16k,464,3354
DI-NEARP-n422-Q16k,465,8000
DI-NEARP-n422-Q16k,466,7138
DI-NEARP-n422-Q16k,467,23724
DI-NEARP-n422-Q16k,468,10400
DI-NEARP-n422-Q16k,469,11784
DI-NEARP-n422-Q16k,470,14710
DI-NEARP-n422-Q16k,471,234916
DI-NEARP-n422-Q16k,472,37524
DI-NEARP-n422-Q16k,473,11216
DI-NEARP-n422-Q16k,474,2692
DI-NEARP-n422-Q16k,475,41028
DI-NEARP-n422-Q16k,476,12230
DI-NEARP-n422-Q16k,477,5622
DI-NEARP-n422-Q16k,478,5640
DI-NEARP-n422-Q16k,479,32576
DI-NEARP-n422-Q16k,480,5594
DI-NEARP-n422-Q16k,481,13610
DI-NEARP-n422-Q16k,482,0
DI-NEARP-n422-Q16k,483,15356
DI-NEARP-n422-Q16k,484,237444
DI-NEARP-n422-Q16k,485,6198
DI-NEARP-n422-Q16k,486,5412
DI-NEARP-n422-Q16k,487,8650
DI-NEARP-n422-Q16k,488,11216
DI-NEARP-n422-Q16k,489,15176
DI-NEARP-n422-Q16k,490,0
DI-NEARP-n422-Q16k,491,36616
DI-NEARP-n422-Q16k,492,8062
DI-NEARP-n422-Q16k,493,26832
DI-NEARP-n422-Q16k,494,0
DI-NEARP-n422-Q16k,495,7040
DI-NEARP-n422-Q16k,496,0
DI-NEARP-n422-Q16k,497,14
DI-NEARP-n422-Q16k,498,4848
DI-NEARP-n422-Q16k,499,2562
DI-NEARP-n422-Q16k,500,27082
DI-NEARP-n422-Q16k,501,11186
DI-NEARP-n422-Q16k,502,30
DI-NEARP-n422-Q16k,503,41364
DI-NEARP-n422-Q16k,504,9728
DI-NEARP-n422-Q16k,505,44890
DI-NEARP-n422-Q16k,506,0
DI-NEARP-n422-Q16k,507,204784
DI-NEARP-n422-Q16k,508,96518
DI-NEARP-n422-Q16k,509,173170
DI-NEARP-n422-Q16k,510,0
DI-NEARP-n422-Q16k,511,0
DI-NEARP-n422-Q16k,512,0
DI-NEARP-n422-Q16k,513,0
DI-NEARP-n422-Q16k,514,0
DI-NEARP-n422-Q16k,515,240572
DI-NEARP-n422-Q16k,516,1974
DI-NEARP-n422-Q16k,517,4300
DI-NEARP-n422-Q16k,518,16296
DI-NEARP-n422-Q16k,519,27338
DI-NEARP-n422-Q16k,520,0
DI-NEARP-n422-Q16k,521,17188
DI-NEARP-n422-Q16k,522,1490
DI-NEARP-n422-Q16k,523,5336
DI-NEARP-n422-Q16k,524,0
DI-NEARP-n422-Q16k,525,8162
DI-NEARP-n422-Q16k,526,104758
DI-NEARP-n422-Q16k,527,0
DI-NEARP-n422-Q16k,528,238080
DI-NEARP-n422-Q16k,529,111210
DI-NEARP-n422-Q16k,530,0
DI-NEARP-n422-Q16k,531,0
DI-NEARP-n422-Q16k,532,0
DI-NEARP-n422-Q16k,533,101152
DI-NEARP-n422-Q16k,534,13610
DI-NEARP-n422-Q16k,535,8424
DI-NEARP-n422-Q16k,536,118900
DI-NEARP-n422-Q16k,537,0
DI-NEARP-n422-Q16k,538,5646
DI-NEARP-n422-Q16k,539,2830
DI-NEARP-n422-Q16k,540,7428
DI-NEARP-n422-Q16k,541,0
DI-NEARP-n422-Q16k,542,171946
DI-NEARP-n422-Q16k,543,8588
DI-NEARP-n422-Q16k,544,0
DI-NEARP-n422-Q16k,545,11230
DI-NEARP-n422-Q16k,546,28204
DI-NEARP-n422-Q16k,547,1416
DI-NEARP-n422-Q16k,548,9810
DI-NEARP-n422-Q16k,549,2830
DI-NEARP-n422-Q16k,550,0
DI-NEARP-n422-Q16k,551,13998
DI-NEARP-n422-Q16k,552,0
DI-NEARP-n422-Q16k,553,9296
DI-NEARP-n422-Q16k,554,2830
DI-NEARP-n422-Q16k,555,0
DI-NEARP-n422-Q16k,556,5042
DI-NEARP-n422-Q16k,557,0
DI-NEARP-n422-Q16k,558,8074
DI-NEARP-n422-Q16k,559,6786
DI-NEARP-n422-Q16k,560,0
DI-NEARP-n422-Q16k,561,3140
DI-NEARP-n422-Q16k,562,0
DI-NEARP-n422-Q16k,563,0
DI-NEARP-n422-Q16k,564,94358
DI-NEARP-n422-Q16k,565,8446
DI-NEARP-n422-Q16k,566,0
DI-NEARP-n422-Q16k,567,0
DI-NEARP-n422-Q16k,568,0
DI-NEARP-n422-Q16k,569,0
DI-NEARP-n422-Q16k,570,0
DI-NEARP-n422-Q16k,571,124
DI-NEARP-n422-Q16k,572,10782
DI-NEARP-n422-Q16k,573,5662
DI-NEARP-n422-Q16k,574,0
DI-NEARP-n422-Q16k,575,2092
DI-NEARP-n422-Q16k,576,788
DI-NEARP-n422-Q16k,577,11012
DI-NEARP-n422-Q16k,578,1158
DI-NEARP-n422-Q16k,579,12036
DI-NEARP-n422-Q16k,580,6840
DI-NEARP-n422-Q16k,581,15644
DI-NEARP-n422-Q16k,582,0
DI-NEARP-n422-Q16k,583,17868
DI-NEARP-n422-Q16k,584,2360
DI-NEARP-n422-Q16k,585,16792
DI-NEARP-n422-Q16k,586,18144
DI-NEARP-n422-Q16k,587,5436
DI-NEARP-n422-Q16k,588,36504
DI-NEARP-n422-Q16k,589,0
DI-NEARP-n422-Q16k,590,13254
DI-NEARP-n422-Q16k,591,5548
DI-NEARP-n422-Q16k,592,10190
DI-NEARP-n422-Q16k,593,5340
DI-NEARP-n422-Q16k,594,344
DI-NEARP-n422-Q16k,595,19132
DI-NEARP-n422-Q16k,596,11710
DI-NEARP-n422-Q16k,597,0
DI-NEARP-n422-Q16k,598,1418
DI-NEARP-n422-Q16k,599,0
DI-NEARP-n422-Q16k,600,1534
DI-NEARP-n422-Q16k,601,6378
DI-NEARP-n422-Q16k,602,17020
DI-NEARP-n422-Q16k,603,15780
DI-NEARP-n422-Q16k,604,2744
DI-NEARP-n422-Q16k,605,9130
DI-NEARP-n422-Q16k,606,20536
DI-NEARP-n422-Q16k,607,0
DI-NEARP-n422-Q16k,608,2084
DI-NEARP-n422-Q16k,609,9044
DI-NEARP-n422-Q16k,610,6158
DI-NEARP-n422-Q16k,611,17062
DI-NEARP-n422-Q16k,612,6766
DI-NEARP-n422-Q16k,613,5580
DI-NEARP-n422-Q16k,614,1426
DI-NEARP-n422-Q16k,615,0
DI-NEARP-n422-Q16k,616,0
DI-NEARP-n422-Q16k,617,43032
DI-NEARP-n422-Q16k,618,1416
DI-NEARP-n422-Q16k,619,5648
DI-NEARP-n422-Q16k,620,0
DI-NEARP-n422-Q16k,621,0
DI-NEARP-n422-Q16k,622,54108
DI-NEARP-n422-Q16k,623,46940
DI-NEARP-n422-Q16k,624,0
DI-NEARP-n422-Q16k,625,0
DI-NEARP-n422-Q16k,626,57146
DI-NEARP-n422-Q16k,627,60350
DI-NEARP-n422-Q16k,628,0
DI-NEARP-n422-Q16k,629,10836
DI-NEARP-n422-Q16k,630,45064
DI-NEARP-n422-Q16k,631,0
DI-NEARP-n422-Q16k,632,24386
DI-NEARP-n422-Q16k,633,71942
DI-NEARP-n422-Q16k,634,31132
DI-NEARP-n422-Q16k,635,12136
DI-NEARP-n422-Q16k,636,0
DI-NEARP-n422-Q16k,637,27368
DI-NEARP-n422-Q16k,638,26736
DI-NEARP-n422-Q16k,639,34532
DI-NEARP-n422-Q16k,640,27506
DI-NEARP-n422-Q16k,641,13086
DI-NEARP-n422-Q16k,642,0
DI-NEARP-n422-Q16k,643,42984
DI-NEARP-n422-Q16k,644,14780
DI-NEARP-n422-Q16k,645,0
DI-NEARP-n422-Q16k,646,0
DI-NEARP-n422-Q16k,647,0
DI-NEARP-n422-Q16k,648,0
DI-NEARP-n422-Q16k,649,54584
DI-NEARP-n422-Q16k,650,55614
DI-NEARP-n422-Q16k,651,1416
DI-NEARP-n422-Q16k,652,125510
DI-NEARP-n422-Q16k,653,3686
DI-NEARP-n422-Q16k,654,7052
DI-NEARP-n422-Q16k,655,241076
DI-NEARP-n422-Q16k,656,0
DI-NEARP-n422-Q16k,657,0
DI-NEARP-n422-Q16k,658,2152
DI-NEARP-n422-Q16k,659,161418
DI-NEARP-n422-Q16k,660,0
DI-NEARP-n422-Q16k,661,0
DI-NEARP-n422-Q16k,662,80636
DI-NEARP-n422-Q16k,663,128878
DI-NEARP-n422-Q16k,664,167244
DI-NEARP-n422-Q16k,665,0
DI-NEARP-n422-Q16k,666,0
DI-NEARP-n422-Q16k,667,7668
DI-NEARP-n422-Q16k,668,84290
DI-NEARP-n422-Q16k,669,153674
DI-NEARP-n422-Q16k,670,0
DI-NEARP-n422-Q16k,671,56324
DI-NEARP-n422-Q16k,672,0
DI-NEARP-n422-Q16k,673,7040
DI-NEARP-n422-Q16k,674,0
DI-NEARP-n422-Q16k,675,0
DI-NEARP-n422-Q16k,676,63252
DI-NEARP-n422-Q16k,677,1416
DI-NEARP-n422-Q16k,678,123200
DI-NEARP-n422-Q16k,679,150646
DI-NEARP-n422-Q16k,680,35452
DI-NEARP-n422-Q16k,681,0
DI-NEARP-n422-Q16k,682,63058
DI-NEARP-n422-Q16k,683,0
DI-NEARP-n422-Q16k,684,1976
DI-NEARP-n422-Q16k,685,0
DI-NEARP-n422-Q16k,686,62082
DI-NEARP-n422-Q16k,687,64392
DI-NEARP-n422-Q16k,688,8436
DI-NEARP-n422-Q16k,689,0
DI-NEARP-n422-Q16k,690,0
DI-NEARP-n422-Q16k,691,0
DI-NEARP-n422-Q16k,692,0
DI-NEARP-n422-Q16k,693,0
DI-NEARP-n422-Q16k,694,2942
DI-NEARP-n422-Q16k,695,0
DI-NEARP-n422-Q16k,696,0
DI-NEARP-n422-Q16k,697,19486
DI-NEARP-n422-Q16k,698,16750
DI-NEARP-n422-Q16k,699,56848
DI-NEARP-n422-Q16k,700,0
DI-NEARP-n422-Q16k,701,41190
DI-NEARP-n422-Q16k,702,0
DI-NEARP-n422-Q16k,703,4306
DI-NEARP-n422-Q16k,704,0
DI-NEARP-n422-Q16k,705,2818
DI-NEARP-n422-Q16k,706,0
DI-NEARP-n422-Q16k,707,7018
DI-NEARP-n422-Q16k,708,0
DI-NEARP-n422-Q16k,709,5646
DI-NEARP-n422-Q16k,710,0
DI-NEARP-n422-Q2k,1,1440
DI-NEARP-n422-Q2k,2,7032
DI-NEARP-n422-Q2k,3,4236
DI-NEARP-n422-Q2k,4,2830
DI-NEARP-n422-Q2k,5,18172
DI-NEARP-n422-Q2k,6,9814
DI-NEARP-n422-Q2k,7,29130
DI-NEARP-n422-Q2k,8,15396
DI-NEARP-n422-Q2k,9,14024
DI-NEARP-n422-Q2k,10,2566
DI-NEARP-n422-Q2k,11,7150
DI-NEARP-n422-Q2k,12,8564
DI-NEARP-n422-Q2k,13,33772
DI-NEARP-n422-Q2k,14,9848
DI-NEARP-n422-Q2k,15,13974
DI-NEARP-n422-Q2k,16,15376
DI-NEARP-n422-Q2k,17,2828
DI-NEARP-n422-Q2k,18,5020
DI-NEARP-n422-Q2k,19,0
DI-NEARP-n422-Q2k,20,0
DI-NEARP-n422-Q2k,21,8690
DI-NEARP-n422-Q2k,22,32180
DI-NEARP-n422-Q2k,23,1416
DI-NEARP-n422-Q2k,24,237768
DI-NEARP-n422-Q2k,25,168430
DI-NEARP-n422-Q2k,26,2830
DI-NEARP-n422-Q2k,27,136362
DI-NEARP-n422-Q2k,28,11332
DI-NEARP-n422-Q2k,29,1416
DI-NEARP-n422-Q2k,30,169714
DI-NEARP-n422-Q2k,31,35450
DI-NEARP-n422-Q2k,32,4758
DI-NEARP-n422-Q2k,33,28630
DI-NEARP-n422-Q2k,34,11874
DI-NEARP-n422-Q2k,35,7444
DI-NEARP-n422-Q2k,36,0
DI-NEARP-n422-Q2k,37,0
DI-NEARP-n422-Q2k,38,35172
DI-NEARP-n422-Q2k,39,0
DI-NEARP-n422-Q2k,40,0
DI-NEARP-n422-Q2k,41,2950
DI-NEARP-n422-Q2k,42,0
DI-NEARP-n422-Q2k,43,2828
DI-NEARP-n422-Q2k,44,68
DI-NEARP-n422-Q2k,45,4
DI-NEARP-n422-Q2k,46,2828
DI-NEARP-n422-Q2k,47,195344
DI-NEARP-n422-Q2k,48,12600
DI-NEARP-n422-Q2k,49,11234
DI-NEARP-n422-Q2k,50,3936
DI-NEARP-n422-Q2k,51,11138
DI-NEARP-n422-Q2k,52,1416
DI-NEARP-n422-Q2k,53,0
DI-NEARP-n422-Q2k,54,109716
DI-NEARP-n422-Q2k,55,1416
DI-NEARP-n422-Q2k,56,9986
DI-NEARP-n422-Q2k,57,117052
DI-NEARP-n422-Q2k,58,3262
DI-NEARP-n422-Q2k,59,5642
DI-NEARP-n422-Q2k,60,896
DI-NEARP-n422-Q2k,61,0
DI-NEARP-n422-Q2k,62,0
DI-NEARP-n422-Q2k,63,2818
DI-NEARP-n422-Q2k,64,0
DI-NEARP-n422-Q2k,65,0
DI-NEARP-n422-Q2k,66,99244
DI-NEARP-n422-Q2k,67,1416
DI-NEARP-n422-Q2k,68,5646
DI-NEARP-n422-Q2k,69,1416
DI-NEARP-n422-Q2k,70,0
DI-NEARP-n422-Q2k,71,4966
DI-NEARP-n422-Q2k,72,34376
DI-NEARP-n422-Q2k,73,0
DI-NEARP-n422-Q2k,74,0
DI-NEARP-n422-Q2k,75,1416
DI-NEARP-n422-Q2k,76,0
DI-NEARP-n422-Q2k,77,0
DI-NEARP-n422-Q2k,78,0
DI-NEARP-n422-Q2k,79,170706
DI-NEARP-n422-Q2k,80,8478
DI-NEARP-n422-Q2k,81,0
DI-NEARP-n422-Q2k,82,1416
DI-NEARP-n422-Q2k,83,0
DI-NEARP-n422-Q2k,84,0
DI-NEARP-n422-Q2k,85,0
DI-NEARP-n422-Q2k,86,1416
DI-NEARP-n422-Q2k,87,0
